user_id,session_id,timestamp,gender,age_group,body_type,skin_tone,height,style_preference,budget_level,preferred_brand,clothing_type,fabric,primary_color,pattern,occasion,mood,season,weather,price_usd,satisfaction_score,trend_score,comfort_score,sustainability_score,quality_score,fit_score,views,likes,shares,saves,tryon_count,purchased,embedding_1,embedding_2,embedding_3,month,total_score,recommendation_priority,outfit_description
INZ_000820,355bc07c3444,2023-08-11,Non-binary,25-34,Inverted Triangle,Fair,"5'6""-5'8""",Minimalist,Premium,Uniqlo,Coat,Polyester,White,Plaid,Gym,Romantic,Summer,Snowy,211.45,0.502,0.498,0.818,0.931,0.872,0.855,108,16,5,6,7,0,0.0761,-0.0982,0.9752,8,0.657,High,Minimalist Coat in White - Perfect for Gym
INZ_000821,e68d4dc403be,2023-01-25,Gender-fluid,55+,Inverted Triangle,Tan,"5'6""-5'8""",Athleisure,Luxury,Gucci,Shorts,Leather,Yellow,Geometric,Formal,Relaxed,Fall,Windy,61.88,0.609,0.148,0.609,0.214,0.517,0.982,87,15,6,15,14,0,-1.0879,-0.8299,-0.5658,1,0.471,Medium,Athleisure Shorts in Yellow - Perfect for Formal
INZ_000822,becebd0e877a,2023-08-26,Male,25-34,Hourglass,Dark,"5'0""-5'2""",Minimalist,Luxury,H&M,Jeans,Linen,Navy,Solid,Interview,Artistic,Summer,Snowy,140.86,0.398,0.467,0.405,0.192,0.948,0.839,94,17,2,10,10,1,0.3997,0.3823,-2.4443,8,0.554,Medium,Minimalist Jeans in Navy - Perfect for Interview
INZ_000823,30d904de8cd5,2023-05-25,Non-binary,55+,Athletic,Olive,"5'3""-5'5""",Minimalist,Luxury,Versace,Blouse,Denim,Yellow,Solid,Date Night,Confident,Spring,Windy,183.2,0.574,0.814,0.365,0.845,0.63,0.88,94,17,2,7,7,0,-0.7459,-0.9626,-0.1331,5,0.606,High,Minimalist Blouse in Yellow - Perfect for Date Night
INZ_000824,92c2c9fd095c,2023-01-21,Gender-fluid,18-24,Pear,Olive,"5'9""-5'11""",Bohemian,Budget,Mango,T-shirt,Velvet,Beige,Geometric,Brunch,Sophisticated,Spring,Snowy,423.38,0.788,0.321,0.603,0.354,0.406,0.873,82,19,6,10,7,1,-1.6326,-0.2045,-1.0481,1,0.539,Medium,Bohemian T-shirt in Beige - Perfect for Brunch
INZ_000825,4f7880e8d336,2023-03-04,Gender-fluid,25-34,Apple,Dark,"5'6""-5'8""",Athleisure,Mid-range,Nike,Jacket,Velvet,Pink,Plaid,Business,Happy,Summer,Rainy,64.44,0.664,0.178,0.334,0.382,0.988,0.59,82,20,4,7,11,0,-0.6946,1.0709,0.1508,3,0.558,Medium,Athleisure Jacket in Pink - Perfect for Business
INZ_000826,13e8dd0ec5eb,2023-09-08,Non-binary,18-24,Rectangle,Olive,"5'9""-5'11""",Classic,Mid-range,Zara,Dress,Leather,Orange,Solid,Party,Energetic,Winter,Cloudy,216.78,0.849,0.762,0.778,0.175,0.996,0.517,120,13,7,7,9,1,-0.2135,1.1542,-0.5922,9,0.85,Top Priority,Classic Dress in Orange - Perfect for Party
INZ_000827,ad57c460cb76,2023-08-24,Male,18-24,Athletic,Tan,"5'9""-5'11""",Streetwear,Luxury,Zara,Sweater,Polyester,Red,Geometric,Interview,Relaxed,Summer,Snowy,265.7,0.374,0.027,0.971,0.261,0.995,0.97,105,24,4,11,7,0,0.4957,1.9311,0.8056,8,0.562,Medium,Streetwear Sweater in Red - Perfect for Interview
INZ_000828,e79136896b24,2023-07-07,Non-binary,25-34,Hourglass,Medium,"5'9""-5'11""",Romantic,Budget,H&M,Shorts,Denim,Pink,Polka Dot,Date Night,Happy,Fall,Rainy,479.63,0.887,0.57,0.95,0.868,0.456,0.518,91,19,4,9,7,0,1.2785,-1.3645,1.1104,7,0.713,High,Romantic Shorts in Pink - Perfect for Date Night
INZ_000829,491b4bfb0089,2023-01-26,Gender-fluid,18-24,Rectangle,Light,"6'0""-6'2""",Romantic,Budget,Balmain,Sweater,Cotton,Pink,Floral,Interview,Happy,Spring,Sunny,199.96,0.534,0.712,0.706,0.045,0.442,0.625,102,19,4,13,7,0,-0.5335,-0.7322,-0.4111,1,0.59,Medium,Romantic Sweater in Pink - Perfect for Interview
INZ_000830,bae9aa1d4374,2023-11-03,Female,25-34,Apple,Tan,"5'9""-5'11""",Classic,Mid-range,H&M,Shorts,Silk,Purple,Polka Dot,Casual,Relaxed,Winter,Sunny,490.49,0.547,0.461,0.7,0.586,0.671,0.977,94,24,9,15,8,0,-1.5984,0.6215,0.0954,11,0.587,Medium,Classic Shorts in Purple - Perfect for Casual
INZ_000831,3651931dfc37,2023-12-18,Female,25-34,Athletic,Light,"5'9""-5'11""",Classic,Premium,Uniqlo,Jeans,Polyester,Green,Solid,Brunch,Energetic,Spring,Windy,259.04,0.715,0.026,0.696,0.795,0.57,0.883,72,22,4,9,5,0,-1.8552,1.1518,-2.5062,12,0.503,Medium,Classic Jeans in Green - Perfect for Brunch
INZ_000832,cb07a4dc66bf,2023-07-09,Non-binary,25-34,Apple,Medium,"5'3""-5'5""",Classic,Luxury,Adidas,Jeans,Wool,Red,Geometric,Business,Artistic,Summer,Rainy,361.33,0.804,0.838,0.932,0.906,0.715,0.611,75,23,8,5,8,0,0.6377,0.6408,1.9925,7,0.816,Top Priority,Classic Jeans in Red - Perfect for Business
INZ_000833,9a22a6505120,2023-05-10,Gender-fluid,35-44,Athletic,Tan,"5'3""-5'5""",Edgy,Luxury,Prada,Dress,Polyester,Gray,Striped,Interview,Bold,Spring,Sunny,64.27,0.408,0.704,0.334,0.646,0.861,0.797,95,16,3,8,10,0,0.5259,-1.7766,0.4338,5,0.58,Medium,Edgy Dress in Gray - Perfect for Interview
INZ_000834,0e3016a7c7db,2023-08-06,Female,18-24,Athletic,Fair,"6'0""-6'2""",Athleisure,Budget,Prada,Blouse,Linen,Gray,Solid,Interview,Relaxed,Winter,Windy,350.29,0.314,0.038,0.755,0.101,0.436,0.728,94,14,6,7,11,0,0.5917,2.0522,-0.378,8,0.364,Medium,Athleisure Blouse in Gray - Perfect for Interview
INZ_000835,be912a33a9fc,2023-06-22,Gender-fluid,45-54,Apple,Medium,"6'0""-6'2""",Edgy,Mid-range,Gucci,T-shirt,Polyester,Navy,Floral,Casual,Relaxed,Spring,Windy,66.78,0.494,0.444,0.626,0.537,0.433,0.653,89,18,1,9,5,0,-0.909,-1.3116,-0.6826,6,0.493,Medium,Edgy T-shirt in Navy - Perfect for Casual
INZ_000836,97ae80e6c9dd,2023-12-12,Non-binary,25-34,Apple,Olive,"5'9""-5'11""",Edgy,Budget,Uniqlo,Dress,Wool,White,Geometric,Brunch,Bold,Summer,Sunny,276.37,0.53,0.323,0.962,0.603,0.59,0.519,99,16,7,10,5,0,0.7026,0.2724,-1.6681,12,0.58,Medium,Edgy Dress in White - Perfect for Brunch
INZ_000837,b0fcfcdb0f89,2023-06-01,Female,18-24,Rectangle,Tan,"5'6""-5'8""",Edgy,Premium,H&M,Jeans,Velvet,Blue,Polka Dot,Party,Relaxed,Summer,Sunny,180.85,0.407,0.944,0.479,0.353,0.579,0.604,91,20,2,11,9,0,0.1741,-2.7066,1.3663,6,0.599,Medium,Edgy Jeans in Blue - Perfect for Party
INZ_000838,f5fb63b36bd9,2023-01-13,Gender-fluid,55+,Hourglass,Medium,"5'6""-5'8""",Classic,Mid-range,Uniqlo,Top,Leather,Beige,Geometric,Date Night,Bold,Spring,Snowy,174.61,0.837,0.469,0.486,0.791,0.938,0.724,93,15,4,7,2,1,0.0501,0.6503,0.3031,1,0.7,High,Classic Top in Beige - Perfect for Date Night
INZ_000839,5c0c216f0266,2023-10-05,Female,25-34,Apple,Medium,"5'0""-5'2""",Classic,Luxury,Gucci,Sweater,Leather,Purple,Solid,Party,Energetic,Fall,Cloudy,60.19,0.759,0.122,0.837,0.521,0.668,0.876,92,18,3,13,7,0,0.7105,0.3308,-2.8777,10,0.593,Medium,Classic Sweater in Purple - Perfect for Party
INZ_000840,05e78ae56f85,2023-05-17,Non-binary,25-34,Inverted Triangle,Tan,"5'6""-5'8""",Romantic,Mid-range,Prada,Blouse,Cotton,Green,Striped,Brunch,Playful,Summer,Sunny,351.4,0.442,0.001,0.601,0.034,0.444,0.697,100,13,3,10,12,0,-0.8314,-0.6648,-0.3507,5,0.364,Medium,Romantic Blouse in Green - Perfect for Brunch
INZ_000841,a17572f2e4a3,2023-04-02,Gender-fluid,45-54,Hourglass,Olive,"5'6""-5'8""",Streetwear,Mid-range,Uniqlo,T-shirt,Velvet,Black,Geometric,Gala,Artistic,Summer,Snowy,285.73,0.409,0.544,0.551,0.933,0.506,0.539,99,19,6,7,7,0,-0.4112,-1.4423,0.5188,4,0.495,Medium,Streetwear T-shirt in Black - Perfect for Gala
INZ_000842,f3889736bfb7,2023-05-31,Female,35-44,Inverted Triangle,Dark,"5'3""-5'5""",Romantic,Luxury,Gucci,T-shirt,Velvet,Beige,Geometric,Formal,Artistic,Winter,Windy,208.54,0.641,0.281,0.514,0.663,0.584,0.596,102,23,4,9,11,0,-2.0734,0.5179,-0.2788,5,0.511,Medium,Romantic T-shirt in Beige - Perfect for Formal
INZ_000843,8ed4e2b7543d,2023-07-02,Non-binary,35-44,Rectangle,Olive,"5'0""-5'2""",Romantic,Premium,Adidas,Skirt,Polyester,Beige,Polka Dot,Date Night,Artistic,Fall,Windy,488.78,0.899,0.31,0.406,0.948,0.854,0.878,100,29,13,14,7,1,1.6445,-1.2527,-1.0961,7,0.642,High,Romantic Skirt in Beige - Perfect for Date Night
INZ_000844,94890940993b,2023-08-02,Female,25-34,Apple,Medium,"5'0""-5'2""",Streetwear,Budget,Nike,Top,Polyester,Red,Striped,Interview,Romantic,Spring,Rainy,34.56,0.563,0.843,0.406,0.612,0.859,0.985,101,26,4,10,5,0,0.0877,0.2972,-1.0446,8,0.676,High,Streetwear Top in Red - Perfect for Interview
INZ_000845,94114af3e603,2023-01-09,Female,18-24,Hourglass,Light,"5'3""-5'5""",Streetwear,Premium,Adidas,Skirt,Silk,Green,Floral,Gala,Artistic,Spring,Rainy,330.48,0.741,0.276,0.452,0.674,0.774,0.646,85,23,1,6,10,0,0.911,0.1635,0.7723,1,0.575,Medium,Streetwear Skirt in Green - Perfect for Gala
INZ_000846,d84216e98d3a,2023-08-17,Male,55+,Apple,Dark,"5'6""-5'8""",Romantic,Premium,Nike,Top,Denim,Yellow,Solid,Wedding,Sophisticated,Winter,Snowy,247.77,0.456,0.541,0.807,0.143,0.54,0.803,100,24,5,10,7,1,0.0721,-0.628,-0.3559,8,0.568,Medium,Romantic Top in Yellow - Perfect for Wedding
INZ_000847,ae643462be7f,2023-06-16,Male,55+,Athletic,Dark,"5'6""-5'8""",Romantic,Premium,Gucci,Pants,Leather,White,Animal Print,Business,Artistic,Fall,Sunny,430.01,0.934,0.49,0.72,0.007,0.502,0.84,111,36,3,14,6,0,-1.9045,-0.9517,-1.61,6,0.672,High,Romantic Pants in White - Perfect for Business
INZ_000848,dea560754593,2023-06-02,Non-binary,18-24,Apple,Medium,"5'0""-5'2""",Romantic,Mid-range,H&M,Top,Polyester,Navy,Solid,Formal,Relaxed,Fall,Windy,393.37,0.871,0.313,0.928,0.118,0.817,0.544,93,27,4,7,7,1,-0.0239,-0.3411,-1.1455,6,0.729,High,Romantic Top in Navy - Perfect for Formal
INZ_000849,b8edd24ad3ed,2023-11-22,Male,25-34,Hourglass,Tan,"5'6""-5'8""",Streetwear,Premium,Mango,Shorts,Linen,Purple,Solid,Gym,Playful,Fall,Windy,95.12,0.882,0.587,0.685,0.207,0.667,0.979,94,29,5,7,7,0,0.7877,-1.7907,1.7147,11,0.715,High,Streetwear Shorts in Purple - Perfect for Gym
INZ_000850,c991d0bc6c18,2023-01-19,Non-binary,55+,Apple,Tan,"5'0""-5'2""",Streetwear,Mid-range,Uniqlo,Coat,Silk,Navy,Plaid,Casual,Energetic,Summer,Rainy,198.01,0.308,0.646,0.818,0.553,0.711,0.795,84,18,4,18,8,0,-0.3072,0.6452,0.6587,1,0.595,Medium,Streetwear Coat in Navy - Perfect for Casual
INZ_000851,13c1343275a5,2023-11-02,Male,35-44,Apple,Tan,"5'6""-5'8""",Edgy,Mid-range,Prada,Dress,Cotton,Beige,Solid,Gym,Sophisticated,Winter,Snowy,359.0,0.642,0.268,0.523,0.246,0.463,0.77,116,22,6,13,6,0,1.5358,-0.9401,0.0671,11,0.48,Medium,Edgy Dress in Beige - Perfect for Gym
INZ_000852,5d3a0de05487,2023-02-27,Female,18-24,Pear,Olive,"5'9""-5'11""",Classic,Budget,Mango,Dress,Linen,Pink,Animal Print,Gala,Energetic,Summer,Sunny,218.39,0.318,0.232,0.882,0.477,0.479,0.771,105,15,7,7,9,0,0.2333,-2.8226,1.4598,2,0.45,Medium,Classic Dress in Pink - Perfect for Gala
INZ_000853,622966f77c0e,2023-07-02,Non-binary,45-54,Pear,Fair,"5'3""-5'5""",Streetwear,Budget,Adidas,Shorts,Silk,Pink,Striped,Gala,Bold,Summer,Sunny,349.06,0.894,0.303,0.883,0.825,0.884,0.522,104,24,3,14,10,0,-0.8236,0.9538,0.6152,7,0.742,High,Streetwear Shorts in Pink - Perfect for Gala
INZ_000854,5bc10c6d966d,2023-01-19,Non-binary,25-34,Hourglass,Tan,"6'0""-6'2""",Bohemian,Premium,Uniqlo,Blouse,Leather,Gray,Solid,Gym,Happy,Winter,Rainy,435.81,0.42,0.294,0.359,0.574,0.87,0.791,94,25,7,7,5,0,-0.3405,0.2148,-1.5941,1,0.489,Medium,Bohemian Blouse in Gray - Perfect for Gym
INZ_000855,f24f2ae63bdb,2023-09-30,Female,18-24,Hourglass,Tan,"5'9""-5'11""",Athleisure,Mid-range,Nike,Blouse,Leather,Pink,Animal Print,Gala,Artistic,Fall,Sunny,367.11,0.807,0.239,0.447,0.56,0.936,0.552,107,19,8,12,7,0,2.4842,-0.9726,2.5167,9,0.625,High,Athleisure Blouse in Pink - Perfect for Gala
INZ_000856,070aa76af6aa,2023-07-22,Non-binary,55+,Athletic,Dark,"5'6""-5'8""",Streetwear,Luxury,Balmain,Skirt,Cotton,Green,Floral,Gala,Sophisticated,Fall,Snowy,279.44,0.474,0.973,0.929,0.949,0.867,0.715,107,9,2,4,5,0,1.1606,0.393,-0.4293,7,0.788,High,Streetwear Skirt in Green - Perfect for Gala
INZ_000857,8bfa0fe2baaf,2023-05-08,Non-binary,25-34,Athletic,Light,"6'0""-6'2""",Streetwear,Mid-range,Nike,Jeans,Denim,White,Plaid,Date Night,Bold,Spring,Windy,400.82,0.884,0.355,0.489,0.318,0.895,0.545,93,22,4,14,5,0,1.0464,-1.2688,-0.2684,5,0.676,High,Streetwear Jeans in White - Perfect for Date Night
INZ_000858,5eed09ac290b,2023-03-31,Male,35-44,Apple,Light,"5'9""-5'11""",Classic,Budget,Uniqlo,Top,Polyester,Purple,Striped,Business,Playful,Fall,Rainy,441.07,0.52,0.006,0.652,0.778,0.629,0.611,115,19,8,5,7,0,-0.7078,-1.4473,0.5155,3,0.445,Medium,Classic Top in Purple - Perfect for Business
INZ_000859,0468403cd08b,2023-02-13,Non-binary,25-34,Inverted Triangle,Medium,"5'3""-5'5""",Romantic,Luxury,H&M,T-shirt,Silk,Red,Striped,Casual,Sophisticated,Spring,Sunny,213.62,0.329,0.684,0.947,0.871,0.817,0.699,93,22,6,10,5,0,-1.0059,0.2865,1.8146,2,0.663,High,Romantic T-shirt in Red - Perfect for Casual
INZ_000860,f7057c4b28b0,2023-10-01,Gender-fluid,25-34,Hourglass,Medium,"6'0""-6'2""",Edgy,Mid-range,Gucci,Blouse,Polyester,Red,Floral,Formal,Confident,Summer,Windy,431.21,0.333,0.236,0.854,0.854,0.535,0.647,100,27,3,14,11,0,-0.0526,-0.1389,-0.2584,10,0.463,Medium,Edgy Blouse in Red - Perfect for Formal
INZ_000861,b15a727a6bbc,2023-02-18,Female,35-44,Apple,Medium,"6'0""-6'2""",Minimalist,Premium,Nike,Coat,Polyester,White,Solid,Interview,Sophisticated,Winter,Cloudy,405.87,0.901,0.403,0.96,0.435,0.615,0.787,87,18,2,13,7,0,1.2795,0.4065,-1.5942,2,0.717,High,Minimalist Coat in White - Perfect for Interview
INZ_000862,893696b9e6b0,2023-03-06,Male,35-44,Inverted Triangle,Tan,"5'3""-5'5""",Romantic,Mid-range,H&M,Jacket,Polyester,White,Animal Print,Gala,Bold,Spring,Rainy,217.08,0.926,0.711,0.48,0.562,0.445,0.749,98,20,6,5,10,0,-0.777,0.2833,0.9362,3,0.663,High,Romantic Jacket in White - Perfect for Gala
INZ_000863,1f63568cb9a9,2023-03-16,Male,25-34,Pear,Light,"5'9""-5'11""",Romantic,Luxury,Adidas,Jeans,Velvet,White,Plaid,Party,Playful,Winter,Rainy,47.88,0.822,0.481,0.763,0.428,0.491,0.545,104,17,5,5,5,0,-0.526,-0.0544,-0.9472,3,0.642,High,Romantic Jeans in White - Perfect for Party
INZ_000864,d0d652ea4b1b,2023-11-21,Gender-fluid,35-44,Athletic,Medium,"6'0""-6'2""",Classic,Premium,Mango,Pants,Wool,Navy,Animal Print,Party,Relaxed,Winter,Cloudy,452.37,0.98,0.713,0.578,0.075,0.962,0.871,97,18,5,13,5,0,1.2301,-0.8593,-1.2811,11,0.828,Top Priority,Classic Pants in Navy - Perfect for Party
INZ_000865,9001465ccf95,2023-09-10,Female,18-24,Hourglass,Light,"5'3""-5'5""",Edgy,Luxury,Gucci,Top,Velvet,Yellow,Polka Dot,Gala,Relaxed,Winter,Snowy,131.64,0.94,0.937,0.465,0.92,0.642,0.719,110,20,3,9,13,0,-0.9546,0.8168,0.2141,9,0.77,High,Edgy Top in Yellow - Perfect for Gala
INZ_000866,2ab357046e16,2023-08-09,Female,35-44,Apple,Tan,"5'9""-5'11""",Bohemian,Budget,Nike,Blouse,Cotton,Purple,Plaid,Gala,Artistic,Winter,Rainy,440.76,0.802,0.044,0.66,0.726,0.89,0.75,93,19,1,7,7,0,1.6219,1.5351,1.1006,8,0.606,High,Bohemian Blouse in Purple - Perfect for Gala
INZ_000867,938de1839425,2023-05-21,Male,35-44,Pear,Dark,"5'6""-5'8""",Athleisure,Budget,Nike,Dress,Polyester,Red,Polka Dot,Wedding,Sophisticated,Fall,Windy,358.19,0.309,0.088,0.971,0.807,0.686,0.944,115,26,10,14,9,0,-2.5274,0.7158,-0.0531,5,0.48,Medium,Athleisure Dress in Red - Perfect for Wedding
INZ_000868,11b4780fe74b,2023-06-26,Non-binary,25-34,Rectangle,Tan,"5'0""-5'2""",Athleisure,Mid-range,Mango,Pants,Cotton,Yellow,Plaid,Wedding,Energetic,Winter,Windy,495.17,0.432,0.376,0.767,0.232,0.447,0.578,103,21,3,6,2,0,-1.9249,1.6343,0.7159,6,0.489,Medium,Athleisure Pants in Yellow - Perfect for Wedding
INZ_000869,87d54d1096bd,2023-08-23,Male,18-24,Pear,Medium,"5'6""-5'8""",Minimalist,Mid-range,Versace,Top,Denim,Red,Striped,Gym,Energetic,Winter,Rainy,119.6,0.453,0.136,0.959,0.581,0.869,0.652,109,21,5,8,6,0,1.9255,-0.8555,1.7514,8,0.579,Medium,Minimalist Top in Red - Perfect for Gym
INZ_000870,f038fbc5d050,2023-12-19,Female,45-54,Apple,Tan,"5'6""-5'8""",Athleisure,Budget,Uniqlo,T-shirt,Polyester,Orange,Floral,Brunch,Sophisticated,Summer,Snowy,158.76,0.496,0.588,0.414,0.148,0.811,0.786,86,16,4,13,4,0,0.4515,-1.4469,-0.7679,12,0.581,Medium,Athleisure T-shirt in Orange - Perfect for Brunch
INZ_000871,cdcd0ba226cd,2023-11-13,Gender-fluid,45-54,Athletic,Tan,"5'0""-5'2""",Edgy,Luxury,Prada,Top,Velvet,Black,Striped,Gala,Confident,Winter,Cloudy,64.41,0.49,0.969,0.671,0.765,0.583,0.708,92,17,7,11,4,0,0.3301,-0.0207,-2.7495,11,0.669,High,Edgy Top in Black - Perfect for Gala
INZ_000872,acb4e8f1c5dd,2023-05-05,Male,55+,Inverted Triangle,Light,"5'6""-5'8""",Romantic,Luxury,Mango,Top,Silk,Pink,Solid,Business,Romantic,Spring,Rainy,494.75,0.434,0.714,0.678,0.214,0.457,0.75,90,21,6,8,6,0,-0.5199,-0.0737,-1.1759,5,0.559,Medium,Romantic Top in Pink - Perfect for Business
INZ_000873,ba2dd012c717,2023-09-26,Female,35-44,Rectangle,Fair,"5'6""-5'8""",Edgy,Premium,Zara,Blouse,Velvet,Purple,Polka Dot,Gym,Confident,Spring,Rainy,317.41,0.64,0.718,0.446,0.542,0.996,0.532,119,18,4,14,12,0,-0.028,0.9401,1.5619,9,0.71,High,Edgy Blouse in Purple - Perfect for Gym
INZ_000874,ab5e923083a9,2023-10-19,Male,35-44,Rectangle,Olive,"5'3""-5'5""",Classic,Premium,Nike,Shorts,Silk,Orange,Geometric,Wedding,Relaxed,Spring,Snowy,149.1,0.973,0.27,0.469,0.388,0.933,0.885,95,16,5,13,5,0,0.7724,-0.2011,0.8423,10,0.686,High,Classic Shorts in Orange - Perfect for Wedding
INZ_000875,a6230bf6568d,2023-08-23,Non-binary,18-24,Athletic,Medium,"5'3""-5'5""",Edgy,Premium,Prada,Sweater,Linen,Green,Plaid,Date Night,Artistic,Spring,Snowy,252.23,0.332,0.587,0.952,0.903,0.736,0.634,110,24,4,8,17,1,-0.7263,0.1191,1.7815,8,0.621,High,Edgy Sweater in Green - Perfect for Date Night
INZ_000876,d5073ced915c,2023-01-21,Male,45-54,Rectangle,Fair,"5'9""-5'11""",Streetwear,Budget,Nike,Pants,Linen,Yellow,Plaid,Casual,Happy,Summer,Windy,486.16,0.419,0.626,0.62,0.459,0.965,0.973,109,26,2,13,7,0,-1.123,-1.4955,0.0142,1,0.647,High,Streetwear Pants in Yellow - Perfect for Casual
INZ_000877,0a0eb19d0fb4,2023-02-09,Male,55+,Hourglass,Dark,"6'0""-6'2""",Edgy,Budget,Uniqlo,Shorts,Cotton,Green,Plaid,Gym,Bold,Summer,Snowy,186.77,0.555,0.903,0.94,0.306,0.909,0.856,99,21,7,7,10,0,-0.0498,0.2565,-1.1541,2,0.807,Top Priority,Edgy Shorts in Green - Perfect for Gym
INZ_000878,6b843f32803e,2023-06-17,Female,18-24,Apple,Medium,"5'9""-5'11""",Minimalist,Budget,Versace,Top,Velvet,Brown,Striped,Formal,Artistic,Winter,Windy,408.01,0.727,0.682,0.452,0.019,0.651,0.524,81,26,7,4,8,0,-0.4119,0.7471,-1.5184,6,0.642,High,Minimalist Top in Brown - Perfect for Formal
INZ_000879,aaa4bf2de7e8,2023-07-10,Female,35-44,Rectangle,Fair,"5'3""-5'5""",Edgy,Mid-range,Versace,Sweater,Velvet,Green,Plaid,Interview,Romantic,Fall,Rainy,82.62,0.394,0.693,0.592,0.627,0.415,0.572,90,11,9,7,13,0,0.5185,0.8717,0.274,7,0.514,Medium,Edgy Sweater in Green - Perfect for Interview
INZ_000880,9688a5b3023d,2023-01-20,Female,45-54,Pear,Tan,"5'3""-5'5""",Bohemian,Luxury,Versace,Skirt,Polyester,Gray,Plaid,Party,Romantic,Winter,Snowy,369.0,0.692,0.115,0.78,0.505,0.704,0.702,78,21,6,7,6,0,0.8504,0.8841,-0.2032,1,0.568,Medium,Bohemian Skirt in Gray - Perfect for Party
INZ_000881,c659380c9327,2023-03-17,Male,55+,Inverted Triangle,Medium,"5'0""-5'2""",Athleisure,Budget,Zara,T-shirt,Cotton,Gray,Geometric,Date Night,Relaxed,Winter,Snowy,203.32,0.393,0.671,0.321,0.673,0.645,0.743,109,18,4,17,11,1,0.5287,-0.5803,0.7829,3,0.511,Medium,Athleisure T-shirt in Gray - Perfect for Date Night
INZ_000882,571eb2bf9a80,2023-11-08,Non-binary,25-34,Apple,Fair,"5'0""-5'2""",Streetwear,Premium,Balmain,Blouse,Cotton,Pink,Floral,Gala,Sophisticated,Summer,Cloudy,113.06,0.443,0.876,0.733,0.58,0.452,0.511,97,24,3,10,8,0,-0.2817,1.3997,-0.189,11,0.612,High,Streetwear Blouse in Pink - Perfect for Gala
INZ_000883,9a1b8f8b6bf3,2023-11-23,Gender-fluid,45-54,Athletic,Olive,"5'3""-5'5""",Minimalist,Premium,Prada,Shorts,Wool,Beige,Polka Dot,Date Night,Relaxed,Fall,Windy,442.75,0.312,0.274,0.985,0.759,0.731,0.737,100,21,2,11,8,0,2.0852,-1.1439,-1.1894,11,0.542,Medium,Minimalist Shorts in Beige - Perfect for Date Night
INZ_000884,a01413f911c6,2023-02-21,Gender-fluid,55+,Pear,Tan,"5'6""-5'8""",Minimalist,Budget,Adidas,Jacket,Polyester,Blue,Solid,Gym,Artistic,Winter,Windy,283.95,0.972,0.055,0.42,0.113,0.696,0.779,97,28,5,11,12,0,-0.7041,0.386,0.1972,2,0.563,Medium,Minimalist Jacket in Blue - Perfect for Gym
INZ_000885,47bd6e0cee66,2023-07-15,Female,18-24,Hourglass,Medium,"5'9""-5'11""",Romantic,Budget,Prada,Jeans,Wool,Navy,Animal Print,Formal,Happy,Fall,Snowy,200.2,0.483,0.308,0.977,0.031,0.659,0.983,115,22,7,6,11,0,0.4345,0.2732,0.7386,7,0.582,Medium,Romantic Jeans in Navy - Perfect for Formal
INZ_000886,cec3cfd99e67,2023-09-20,Female,25-34,Rectangle,Dark,"5'3""-5'5""",Classic,Luxury,Nike,Pants,Polyester,Yellow,Striped,Brunch,Relaxed,Winter,Rainy,214.03,0.728,0.288,0.661,0.306,0.858,0.533,108,17,9,12,8,0,1.1415,-0.6652,-0.2785,9,0.637,High,Classic Pants in Yellow - Perfect for Brunch
INZ_000887,04dbd273d2a6,2023-02-10,Male,55+,Pear,Dark,"5'3""-5'5""",Athleisure,Premium,Nike,Top,Velvet,Blue,Polka Dot,Casual,Happy,Summer,Snowy,55.01,0.473,0.105,0.618,0.855,0.582,0.66,115,20,6,5,9,0,-0.7511,-0.4955,-0.4791,2,0.437,Medium,Athleisure Top in Blue - Perfect for Casual
INZ_000888,7cd26c96fa8c,2023-06-22,Gender-fluid,55+,Apple,Medium,"5'0""-5'2""",Classic,Luxury,Zara,Dress,Linen,Navy,Polka Dot,Casual,Bold,Fall,Windy,256.55,0.949,0.377,0.425,0.954,0.908,0.546,91,21,7,7,7,0,-0.068,-0.1659,1.6267,6,0.691,High,Classic Dress in Navy - Perfect for Casual
INZ_000889,149c2d937a17,2023-11-23,Female,35-44,Pear,Fair,"5'9""-5'11""",Streetwear,Budget,Adidas,Pants,Leather,White,Solid,Gym,Relaxed,Winter,Cloudy,368.19,0.332,0.826,0.68,0.237,0.509,0.972,93,20,4,9,9,0,0.0158,1.7787,-2.2368,11,0.569,Medium,Streetwear Pants in White - Perfect for Gym
INZ_000890,b502abf31f04,2023-06-04,Non-binary,45-54,Hourglass,Medium,"5'9""-5'11""",Minimalist,Luxury,Mango,Sweater,Leather,White,Floral,Brunch,Playful,Summer,Windy,415.08,0.646,0.889,0.475,0.349,0.536,0.743,100,23,4,7,11,0,-0.5292,-0.4553,-1.6625,6,0.645,High,Minimalist Sweater in White - Perfect for Brunch
INZ_000891,9ce0cd47d0ad,2023-08-05,Non-binary,35-44,Inverted Triangle,Tan,"6'0""-6'2""",Romantic,Mid-range,Versace,Top,Wool,Beige,Solid,Gala,Confident,Spring,Rainy,419.15,0.529,0.831,0.305,0.967,0.572,1.0,97,27,3,6,7,0,0.7298,-1.0326,1.91,8,0.57,Medium,Romantic Top in Beige - Perfect for Gala
